Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20180817,MTX    ,201809     ,222207,10622,2,-,-, 
20180817,MTX    ,201809     ,222210,10622,4,-,-, 
20180817,MTX    ,201809     ,222212,10623,10,-,-, 
20180817,MTX    ,201809     ,222212,10623,2,-,-, 
20180817,MTX    ,201809     ,222213,10623,2,-,-, 
20180817,MTX    ,201809     ,222214,10623,2,-,-, 
20180817,MTX    ,201809     ,222216,10623,4,-,-, 
20180817,MTX    ,201809     ,222220,10624,2,-,-, 
20180817,MTX    ,201809     ,222221,10624,2,-,-, 
20180817,MTX    ,201809     ,222222,10623,2,-,-, 
20180817,MTX    ,201809     ,222236,10623,2,-,-, 
20180817,MTX    ,201809     ,222236,10623,2,-,-, 
20180817,MTX    ,201809     ,222236,10623,2,-,-, 
20180817,MTX    ,201809     ,222239,10623,2,-,-, 
20180817,MTX    ,201809     ,222239,10623,2,-,-, 
20180817,MTX    ,201809     ,222254,10622,2,-,-, 
20180817,MTX    ,201809     ,222254,10622,2,-,-, 
20180817,MTX    ,201809     ,222254,10622,2,-,-, 
20180817,MTX    ,201809     ,222254,10622,2,-,-, 
20180817,MTX    ,201809     ,222254,10622,2,-,-, 
20180817,MTX    ,201809     ,222254,10622,2,-,-, 
20180817,MTX    ,201809     ,222254,10622,2,-,-, 
20180817,MTX    ,201809     ,222254,10622,2,-,-, 
20180817,MTX    ,201809     ,222256,10622,2,-,-, 
20180817,MTX    ,201809     ,222306,10621,2,-,-, 
20180817,MTX    ,201809     ,222306,10622,4,-,-, 
20180817,MTX    ,201809     ,222310,10622,2,-,-, 
20180817,MTX    ,201809     ,222310,10622,2,-,-, 
20180817,MTX    ,201809     ,222314,10622,2,-,-, 
20180817,MTX    ,201809     ,222319,10621,2,-,-, 
20180817,MTX    ,201809     ,222321,10622,2,-,-, 
20180817,MTX    ,201809     ,222331,10621,2,-,-, 
20180817,MTX    ,201809     ,222331,10621,2,-,-, 
20180817,MTX    ,201809     ,222335,10621,2,-,-, 
20180817,MTX    ,201809     ,222335,10621,2,-,-, 
20180817,MTX    ,201809     ,222335,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,4,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,4,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,20,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222336,10621,2,-,-, 
20180817,MTX    ,201809     ,222337,10621,2,-,-, 
20180817,MTX    ,201809     ,222337,10621,2,-,-, 
20180817,MTX    ,201809     ,222338,10621,2,-,-, 
20180817,MTX    ,201809     ,222338,10621,2,-,-, 
20180817,MTX    ,201809     ,222338,10621,2,-,-, 
20180817,MTX    ,201809     ,222338,10621,2,-,-, 
20180817,MTX    ,201809     ,222338,10621,2,-,-, 
20180817,MTX    ,201809     ,222338,10621,2,-,-, 
20180817,MTX    ,201809     ,222340,10621,2,-,-, 
20180817,MTX    ,201809     ,222344,10621,2,-,-, 
20180817,MTX    ,201809     ,222344,10620,2,-,-, 
20180817,MTX    ,201809     ,222345,10620,2,-,-, 
20180817,MTX    ,201809     ,222345,10620,2,-,-, 
20180817,MTX    ,201809     ,222345,10620,2,-,-, 
20180817,MTX    ,201809     ,222345,10620,2,-,-, 
20180817,MTX    ,201809     ,222345,10620,2,-,-, 
20180817,MTX    ,201809     ,222345,10620,4,-,-, 
20180817,MTX    ,201809     ,222346,10620,2,-,-, 
20180817,MTX    ,201809     ,222347,10620,2,-,-, 
20180817,MTX    ,201809     ,222348,10621,2,-,-, 
20180817,MTX    ,201809     ,222349,10621,2,-,-, 
20180817,MTX    ,201809     ,222349,10620,2,-,-, 
20180817,MTX    ,201809     ,222349,10620,2,-,-, 
20180817,MTX    ,201809     ,222350,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,6,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,8,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222352,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,4,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,4,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,4,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,4,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222353,10620,2,-,-, 
20180817,MTX    ,201809     ,222354,10620,2,-,-, 
20180817,MTX    ,201809     ,222355,10619,2,-,-, 
20180817,MTX    ,201809     ,222355,10619,2,-,-, 
20180817,MTX    ,201809     ,222355,10620,2,-,-, 
20180817,MTX    ,201809     ,222355,10619,2,-,-, 
20180817,MTX    ,201809     ,222356,10619,2,-,-, 
20180817,MTX    ,201809     ,222357,10619,2,-,-, 
20180817,MTX    ,201809     ,222358,10619,2,-,-, 
20180817,MTX    ,201809     ,222358,10619,2,-,-, 
20180817,MTX    ,201809     ,222359,10619,2,-,-, 
20180817,MTX    ,201809     ,222359,10619,4,-,-, 
20180817,MTX    ,201809     ,222359,10619,2,-,-, 
20180817,MTX    ,201809     ,222359,10619,2,-,-, 
20180817,MTX    ,201809     ,222400,10619,2,-,-, 
20180817,MTX    ,201809     ,222400,10619,2,-,-, 
20180817,MTX    ,201809     ,222401,10619,2,-,-, 
20180817,MTX    ,201809     ,222401,10619,2,-,-, 
20180817,MTX    ,201809     ,222401,10619,2,-,-, 
20180817,MTX    ,201809     ,222401,10619,2,-,-, 
20180817,MTX    ,201809     ,222401,10619,2,-,-, 
20180817,MTX    ,201809     ,222402,10619,2,-,-, 
20180817,MTX    ,201809     ,222402,10619,2,-,-, 
20180817,MTX    ,201809     ,222402,10619,2,-,-, 
20180817,MTX    ,201809     ,222402,10619,2,-,-, 
20180817,MTX    ,201809     ,222402,10619,2,-,-, 
20180817,MTX    ,201809     ,222403,10619,2,-,-, 
20180817,MTX    ,201809     ,222403,10619,2,-,-, 
20180817,MTX    ,201809     ,222404,10619,2,-,-, 
20180817,MTX    ,201809     ,222404,10619,2,-,-, 
20180817,MTX    ,201809     ,222404,10619,2,-,-, 
20180817,MTX    ,201809     ,222404,10619,2,-,-, 
20180817,MTX    ,201809     ,222404,10620,2,-,-, 
20180817,MTX    ,201809     ,222404,10620,2,-,-, 
20180817,MTX    ,201809     ,222405,10619,2,-,-, 
20180817,MTX    ,201809     ,222405,10619,2,-,-, 
20180817,MTX    ,201809     ,222405,10619,2,-,-, 
20180817,MTX    ,201809     ,222405,10619,2,-,-, 
20180817,MTX    ,201809     ,222405,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,10,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222406,10619,2,-,-, 
20180817,MTX    ,201809     ,222407,10619,2,-,-, 
20180817,MTX    ,201809     ,222408,10619,2,-,-, 
20180817,MTX    ,201809     ,222409,10619,2,-,-, 
20180817,MTX    ,201809     ,222409,10619,2,-,-, 
20180817,MTX    ,201809     ,222410,10619,2,-,-, 
20180817,MTX    ,201809     ,222411,10619,2,-,-, 
20180817,MTX    ,201809     ,222412,10619,2,-,-, 
20180817,MTX    ,201809     ,222414,10619,10,-,-, 
20180817,MTX    ,201809     ,222416,10619,2,-,-, 
20180817,MTX    ,201809     ,222420,10620,4,-,-, 
20180817,MTX    ,201809     ,222420,10619,2,-,-, 
20180817,MTX    ,201809     ,222421,10619,2,-,-, 
20180817,MTX    ,201809     ,222421,10618,2,-,-, 
20180817,MTX    ,201809     ,222421,10618,2,-,-, 
20180817,MTX    ,201809     ,222421,10618,2,-,-, 
20180817,MTX    ,201809     ,222421,10618,2,-,-, 
20180817,MTX    ,201809     ,222421,10618,2,-,-, 
20180817,MTX    ,201809     ,222421,10618,2,-,-, 
20180817,MTX    ,201809     ,222421,10618,2,-,-, 
20180817,MTX    ,201809     ,222421,10618,2,-,-, 
20180817,MTX    ,201809     ,222422,10618,2,-,-, 
20180817,MTX    ,201809     ,222422,10618,2,-,-, 
20180817,MTX    ,201809     ,222422,10618,2,-,-, 
20180817,MTX    ,201809     ,222422,10619,2,-,-, 
20180817,MTX    ,201809     ,222422,10619,2,-,-, 
20180817,MTX    ,201809     ,222424,10619,2,-,-, 
20180817,MTX    ,201809     ,222427,10620,8,-,-, 
20180817,MTX    ,201809     ,222428,10619,2,-,-, 
20180817,MTX    ,201809     ,222430,10619,2,-,-, 
20180817,MTX    ,201809     ,222431,10619,2,-,-, 
20180817,MTX    ,201809     ,222431,10619,2,-,-, 
20180817,MTX    ,201809     ,222432,10619,2,-,-, 
20180817,MTX    ,201809     ,222433,10619,2,-,-, 
20180817,MTX    ,201809     ,222433,10619,2,-,-, 
20180817,MTX    ,201809     ,222434,10619,2,-,-, 
20180817,MTX    ,201809     ,222434,10619,2,-,-, 
20180817,MTX    ,201809     ,222436,10619,2,-,-, 
20180817,MTX    ,201809     ,222436,10618,2,-,-, 
20180817,MTX    ,201809     ,222437,10620,10,-,-, 
20180817,MTX    ,201809     ,222437,10618,2,-,-, 
20180817,MTX    ,201809     ,222437,10619,2,-,-, 
20180817,MTX    ,201809     ,222437,10619,2,-,-, 
20180817,MTX    ,201809     ,222438,10619,2,-,-, 
20180817,MTX    ,201809     ,222439,10619,2,-,-, 
20180817,MTX    ,201809     ,222440,10619,2,-,-, 
20180817,MTX    ,201809     ,222440,10619,6,-,-, 
20180817,MTX    ,201809     ,222440,10619,2,-,-, 
20180817,MTX    ,201809     ,222441,10619,2,-,-, 
20180817,MTX    ,201809     ,222442,10619,2,-,-, 
20180817,MTX    ,201809     ,222443,10619,2,-,-, 
20180817,MTX    ,201809     ,222444,10619,2,-,-, 
20180817,MTX    ,201809     ,222446,10619,2,-,-, 
20180817,MTX    ,201809     ,222446,10619,2,-,-, 
20180817,MTX    ,201809     ,222447,10619,2,-,-, 
20180817,MTX    ,201809     ,222450,10619,2,-,-, 
20180817,MTX    ,201809     ,222453,10619,2,-,-, 
20180817,MTX    ,201809     ,222458,10618,2,-,-, 
20180817,MTX    ,201809     ,222458,10618,2,-,-, 
20180817,MTX    ,201809     ,222500,10619,2,-,-, 
20180817,MTX    ,201809     ,222500,10619,2,-,-, 
20180817,MTX    ,201809     ,222502,10618,2,-,-, 
20180817,MTX    ,201809     ,222503,10618,2,-,-, 
20180817,MTX    ,201809     ,222503,10618,2,-,-, 
20180817,MTX    ,201809     ,222504,10619,4,-,-, 
20180817,MTX    ,201809     ,222504,10618,2,-,-, 
20180817,MTX    ,201809     ,222504,10618,2,-,-, 
20180817,MTX    ,201809     ,222504,10618,2,-,-, 
20180817,MTX    ,201809     ,222504,10618,2,-,-, 
20180817,MTX    ,201809     ,222504,10618,2,-,-, 
20180817,MTX    ,201809     ,222505,10618,2,-,-, 
20180817,MTX    ,201809     ,222507,10619,2,-,-, 
20180817,MTX    ,201809     ,222507,10619,2,-,-, 
20180817,MTX    ,201809     ,222508,10619,2,-,-, 
20180817,MTX    ,201809     ,222508,10620,12,-,-, 
20180817,MTX    ,201809     ,222508,10620,46,-,-, 
20180817,MTX    ,201809     ,222509,10620,2,-,-, 
20180817,MTX    ,201809     ,222509,10621,8,-,-, 
20180817,MTX    ,201809     ,222518,10621,2,-,-, 
20180817,MTX    ,201809     ,222523,10620,2,-,-, 
20180817,MTX    ,201809     ,222527,10621,2,-,-, 
20180817,MTX    ,201809     ,222527,10621,2,-,-, 
20180817,MTX    ,201809     ,222528,10620,2,-,-, 
20180817,MTX    ,201809     ,222528,10620,2,-,-, 
20180817,MTX    ,201809     ,222535,10620,2,-,-, 
20180817,MTX    ,201809     ,222535,10620,2,-,-, 
20180817,MTX    ,201809     ,222535,10620,2,-,-, 
20180817,MTX    ,201809     ,222535,10620,2,-,-, 
20180817,MTX    ,201809     ,222537,10619,2,-,-, 
20180817,MTX    ,201809     ,222537,10620,6,-,-, 
20180817,MTX    ,201809     ,222538,10619,4,-,-, 
20180817,MTX    ,201809     ,222538,10619,2,-,-, 
20180817,MTX    ,201809     ,222538,10620,2,-,-, 
20180817,MTX    ,201809     ,222547,10620,2,-,-, 
20180817,MTX    ,201809     ,222551,10619,2,-,-, 
20180817,MTX    ,201809     ,222552,10619,2,-,-, 
20180817,MTX    ,201809     ,222554,10620,2,-,-, 
20180817,MTX    ,201809     ,222556,10620,8,-,-, 
20180817,MTX    ,201809     ,222602,10620,2,-,-, 
20180817,MTX    ,201809     ,222602,10620,2,-,-, 
20180817,MTX    ,201809     ,222605,10619,2,-,-, 
20180817,MTX    ,201809     ,222606,10620,2,-,-, 
20180817,MTX    ,201809     ,222607,10619,2,-,-, 
20180817,MTX    ,201809     ,222610,10619,2,-,-, 
20180817,MTX    ,201809     ,222611,10619,2,-,-, 
20180817,MTX    ,201809     ,222612,10620,2,-,-, 
20180817,MTX    ,201809     ,222612,10619,2,-,-, 
20180817,MTX    ,201809     ,222612,10619,2,-,-, 
20180817,MTX    ,201809     ,222612,10619,4,-,-, 
20180817,MTX    ,201809     ,222612,10619,2,-,-, 
20180817,MTX    ,201809     ,222612,10619,2,-,-, 
20180817,MTX    ,201809     ,222612,10619,2,-,-, 
20180817,MTX    ,201809     ,222612,10619,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,6,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222612,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10618,2,-,-, 
20180817,MTX    ,201809     ,222613,10619,2,-,-, 
20180817,MTX    ,201809     ,222614,10618,2,-,-, 
20180817,MTX    ,201809     ,222614,10618,2,-,-, 
20180817,MTX    ,201809     ,222614,10618,2,-,-, 
20180817,MTX    ,201809     ,222614,10618,2,-,-, 
20180817,MTX    ,201809     ,222614,10618,2,-,-, 
20180817,MTX    ,201809     ,222614,10618,2,-,-, 
20180817,MTX    ,201809     ,222614,10618,10,-,-, 
20180817,MTX    ,201809     ,222614,10618,8,-,-, 
20180817,MTX    ,201809     ,222614,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,4,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,2,-,-, 
20180817,MTX    ,201809     ,222615,10618,4,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222615,10617,2,-,-, 
20180817,MTX    ,201809     ,222616,10617,2,-,-, 
20180817,MTX    ,201809     ,222616,10617,2,-,-, 
20180817,MTX    ,201809     ,222616,10617,4,-,-, 
20180817,MTX    ,201809     ,222616,10617,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
20180817,MTX    ,201809     ,222616,10616,2,-,-, 
